,A01,A02,A03,A09,A10,A11,A19,A23,A24,A25,A26,A29,A30,A31,A32,A33,A34,A36,A43,A66,A68,A69,A74,A80,B01,B07,B08,B13,B14,B15,B16,B17,B18,B22,B27,B35,B37,B38,B39,B40,B41,B42,B44,B45,B46,B47,B48,B49,B50,B51,B52,B53,B54,B55,B56,B57,B58,B59,B60,B67,B73,B78,B81,B82,B83,C01,C02,C03,C04,C05,C06,C07,C08,C12,C14,C15,C16,C17,C18,DPA101,DPA102,DPA104,DPB101,DPB102,DPB103,DPB104,DPB105,DPB106,DPB108,DPB109,DPB110,DPB1104,DPB1106,DPB1107,DPB111,DPB113,DPB114,DPB115,DPB116,DPB117,DPB118,DPB119,DPB120,DPB121,DPB122,DPB123,DPB125,DPB126,DPB127,DPB128,DPB129,DPB130,DPB131,DPB132,DPB133,DPB134,DPB135,DPB136,DPB139,DPB140,DPB141,DPB145,DPB146,DPB148,DPB149,DPB150,DPB151,DPB172,DPB180,DPB181,DPB191,DPB193,DQA101,DQA102,DQA103,DQA104,DQA105,DQA106,DQB102,DQB103,DQB104,DQB105,DQB106,DRB101,DRB103,DRB104,DRB107,DRB108,DRB109,DRB110,DRB111,DRB112,DRB113,DRB114,DRB115,DRB116,PopName,PopSize,SubtypeConflicts,A,B,C,DistanceToNN
19,0.191,0.27,0.157,0.0,0.0,0.071,0.0,0.015,0.040999999999999995,0.011000000000000001,0.045,0.040999999999999995,0.023,0.034,0.038,0.0037,0.0,0.0,0.0,0.0,0.052000000000000005,0.0075,0.0,0.0,0.0,0.139,0.147,0.0,0.038,0.053,0.0,0.0,0.045,0.0,0.068,0.09,0.019,0.015,0.0075,0.071,0.0,0.0038,0.109,0.0038,0.0,0.0038,0.0,0.0038,0.019,0.0635,0.019,0.026000000000000002,0.0,0.026000000000000002,0.0,0.040999999999999995,0.0075,0.0,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom central,143.0,,0.0,0.0,0.0,
20,0.1792,0.2486,0.1243,0.0,0.0,0.0838,0.0,0.0,0.10400000000000001,0.0,0.026000000000000002,0.0607,0.0318,0.0405,0.0318,0.0087,0.0,0.0,0.0,0.0,0.0491,0.0,0.0,0.0,0.0,0.1063,0.1408,0.0144,0.0,0.0977,0.0,0.0,0.0374,0.0,0.0316,0.0718,0.023,0.0086,0.0259,0.0747,0.0,0.0,0.1753,0.0,0.0,0.0,0.0,0.0,0.0,0.0632,0.0,0.0287,0.0,0.0287,0.0,0.0345,0.0086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Australian Caucasian Busselton,143.0,,0.0,0.0,0.0,
21,0.1022,0.2703,0.1033,0.0,0.0,0.0684,0.0,0.0,0.1081,0.0,0.0404,0.0459,0.0392,0.0374,0.0409,0.0273,0.0,0.0,0.0,0.0,0.0548,0.0,0.0,0.0,0.0,0.0683,0.0558,0.0,0.0,0.0798,0.0,0.0,0.0575,0.0,0.0,0.1388,0.0,0.0,0.0318,0.0418,0.0,0.0,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,0.1075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brazilian caucasian,143.0,,0.0,0.0,0.0,0.139726
22,0.057999999999999996,0.19899999999999998,0.05,0.0,0.0,0.10800000000000001,0.0,0.0,0.081,0.0,0.087,0.023,0.075,0.048,0.091,0.057999999999999996,0.0,0.0,0.0,0.0,0.071,0.0,0.0,0.0,0.0,0.031,0.09300000000000001,0.012,0.0,0.06,0.0,0.0,0.042,0.0,0.004,0.153,0.008,0.013999999999999999,0.019,0.064,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.207,0.0,0.017,0.0,0.017,0.0,0.019,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Omani,143.0,,0.0,0.0,0.0,0.074872
23,0.1099,0.2466,0.1609,0.0,0.0,0.0697,0.0,0.0,0.1046,0.0,0.0563,0.0214,0.0295,0.0241,0.0429,0.0268,0.0,0.0,0.0,0.0,0.0536,0.0,0.0,0.0,0.0,0.1146,0.0604,0.0271,0.0,0.0729,0.0,0.0,0.0479,0.0,0.0479,0.1021,0.0188,0.0208,0.0313,0.0667,0.0,0.0,0.1208,0.0,0.0021,0.0,0.0,0.0,0.0,0.0875,0.0,0.0313,0.0,0.0313,0.0,0.0396,0.0104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Germans,143.0,,0.0,0.0,0.0,0.034718
24,0.1371,0.2177,0.0806,0.0,0.1129,0.0,0.0,0.0806,0.0,0.0403,0.0323,0.0403,0.0081,0.0565,0.0645,0.0,0.0,0.0,0.0,0.0806,0.0,0.0,0.0486,0.0,0.0,0.0625,0.0278,0.0,0.0903,0.0833,0.0,0.0,0.0347,0.1181,0.0,0.0139,0.0139,0.1319,0.0,0.0,0.1181,0.0,0.0208,0.0,0.0,0.0,0.0,0.0903,0.0,0.0208,0.0278,0.0,0.0,0.0208,0.0,0.0278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,USA,143.0,,0.0,0.0,0.0,0.133242
25,0.0926,0.1852,0.1111,0.0,0.0556,0.0,0.0,0.1667,0.0,0.0556,0.0185,0.037000000000000005,0.037000000000000005,0.0185,0.037000000000000005,0.0,0.0,0.0,0.0,0.0556,0.0,0.0,0.1463,0.0,0.0,0.0732,0.0488,0.0,0.0366,0.0244,0.0,0.0,0.0854,0.0976,0.0244,0.0366,0.0488,0.0976,0.0,0.0,0.0488,0.0,0.0,0.0,0.0,0.0,0.0,0.0976,0.0,0.0488,0.0366,0.0,0.0,0.0488,0.0,0.0366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Polish,143.0,,0.0,0.0,0.0,0.133242
998,0.05,0.149,0.04,0.003,0.0,0.028999999999999998,0.0,0.017,0.04,0.004,0.024,0.012,0.039,0.023,0.012,0.017,0.006,0.002,0.0,0.013999999999999999,0.016,0.002,0.017,0.003,0.0,0.031,0.073,0.019,0.006,0.031,0.0,0.003,0.021,0.0,0.016,0.047,0.013000000000000001,0.013999999999999999,0.012,0.021,0.013000000000000001,0.0,0.018000000000000002,0.003,0.003,0.0,0.003,0.021,0.027999999999999997,0.08900000000000001,0.017,0.006,0.004,0.011000000000000001,0.006,0.004,0.012,0.003,0.003,0.0,0.0,0.004,0.002,0.002,0.0,0.016,0.032,0.027000000000000003,0.145,0.032,0.05,0.107,0.023,0.049,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.006999999999999999,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Iraqi Abbas,143.0,,0.0,0.0,0.528,0.082742
999,0.094,0.247,0.08,0.0,0.006999999999999999,0.076,0.003,0.01,0.08,0.0,0.063,0.014,0.063,0.021,0.09,0.056,0.0,0.0,0.003,0.003,0.08,0.003,0.006999999999999999,0.0,0.003,0.028,0.118,0.003,0.017,0.031,0.003,0.0,0.045,0.003,0.003,0.122,0.031,0.003,0.006999999999999999,0.094,0.0,0.003,0.017,0.003,0.0,0.0,0.0,0.01,0.115,0.174,0.035,0.031,0.0,0.017,0.0,0.021,0.045,0.0,0.0,0.0,0.01,0.0,0.003,0.0,0.0,0.024,0.031,0.052000000000000005,0.139,0.0,0.163,0.201,0.024,0.08,0.035,0.146,0.094,0.003,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143 Beduins UAE,143.0,,0.0,0.0,0.999,0.04127
1212,0.17,0.31,0.095,0.0,0.0,0.065,0.0,0.0,0.085,0.025,0.02,0.06,0.03,0.025,0.055,0.0,0.0,0.0,0.0,0.0,0.057999999999999996,0.0,0.0,0.0,0.0,0.248,0.08800000000000001,0.02,0.049,0.07200000000000001,0.0,0.0,0.039,0.0,0.025,0.034,0.01,0.034,0.01,0.033,0.0,0.0,0.196,0.005,0.0,0.005,0.0,0.015,0.0,0.02,0.0,0.0,0.0,0.032,0.0,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.019,0.139,0.063,0.005,0.067,0.37799999999999995,0.063,0.048,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.364,0.134,0.2,0.019,0.185,0.005,0.0,0.0,0.0,0.0,0.0,0.054000000000000006,0.107,0.18,0.14400000000000002,0.025,0.019,0.005,0.048,0.013999999999999999,0.096,0.019,0.18100000000000002,0.013999999999999999,Scotland Orkney,99.0,0.0,0.9069999999999999,0.534,0.969,
1234,0.079,0.263,0.105,0.0,0.0,0.026000000000000002,0.0,0.053,0.11599999999999999,0.005,0.042,0.026000000000000002,0.057999999999999996,0.026000000000000002,0.016,0.042,0.021,0.016,0.0,0.005,0.085,0.0,0.011000000000000001,0.005,0.0,0.063,0.07400000000000001,0.005,0.057999999999999996,0.075,0.0,0.0,0.063,0.0,0.042,0.111,0.005,0.032,0.016,0.042,0.011000000000000001,0.037000000000000005,0.1,0.026000000000000002,0.0,0.005,0.0,0.021,0.032,0.08900000000000001,0.011000000000000001,0.016,0.0,0.011000000000000001,0.0,0.021,0.026000000000000002,0.0,0.0,0.005,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1235,0.142,0.441,0.166,0.0,0.0,0.0,0.0,0.19,0.12,0.0,0.07200000000000001,0.096,0.14300000000000002,0.048,0.07200000000000001,0.191,0.048,0.0,0.0,0.047,0.14300000000000002,0.024,0.036000000000000004,0.0,0.0,0.084,0.048,0.012,0.024,0.06,0.0,0.0,0.0,0.0,0.012,0.16699999999999998,0.0,0.0,0.012,0.07200000000000001,0.024,0.048,0.06,0.036000000000000004,0.0,0.0,0.0,0.06,0.012,0.048,0.012,0.107,0.0,0.0,0.0,0.012,0.07200000000000001,0.0,0.0,0.0,0.0,0.012,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.0,0.0,0.0,0.0,
1236,0.079,0.221,0.086,0.0,0.0,0.057,0.0,0.079,0.121,0.006999999999999999,0.036000000000000004,0.071,0.043,0.013999999999999999,0.036000000000000004,0.036000000000000004,0.006999999999999999,0.0,0.0,0.027999999999999997,0.071,0.0,0.006999999999999999,0.0,0.0,0.086,0.057,0.028999999999999998,0.086,0.042,0.0,0.0,0.064,0.0,0.021,0.064,0.021,0.043,0.035,0.021,0.021,0.0,0.114,0.021,0.006999999999999999,0.021,0.0,0.05,0.021,0.064,0.013999999999999999,0.021,0.0,0.006999999999999999,0.0,0.036000000000000004,0.028999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.035194
1237,0.17,0.804,0.048,0.0,0.0,0.07400000000000001,0.0,0.07400000000000001,0.268,0.0,0.048,0.048,0.024,0.048,0.048,0.073,0.0,0.0,0.0,0.0,0.268,0.024,0.0,0.0,0.0,0.049,0.024,0.024,0.061,0.16899999999999998,0.0,0.0,0.061,0.0,0.024,0.17,0.024,0.012,0.073,0.061,0.012,0.0,0.024,0.0,0.0,0.0,0.037000000000000005,0.012,0.0,0.061,0.049,0.0,0.0,0.024,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,
1239,0.07200000000000001,0.249,0.064,0.0,0.0,0.114,0.0,0.017,0.063,0.0,0.102,0.012,0.055,0.025,0.114,0.034,0.0,0.004,0.0,0.008,0.06,0.0,0.004,0.0,0.0,0.021,0.11,0.0,0.025,0.059000000000000004,0.0,0.0,0.047,0.0,0.004,0.139,0.004,0.004,0.037000000000000005,0.08900000000000001,0.008,0.013000000000000001,0.017,0.013000000000000001,0.0,0.004,0.0,0.004,0.03,0.17800000000000002,0.038,0.021,0.0,0.017,0.0,0.017,0.076,0.0,0.0,0.0,0.008,0.0,0.013000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.042692
1240,0.003,0.345,0.006999999999999999,0.0,0.0,0.295,0.0,0.0,0.17300000000000001,0.0,0.02,0.01,0.013000000000000001,0.017,0.006999999999999999,0.10099999999999999,0.003,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.027000000000000003,0.0,0.10099999999999999,0.0,0.11599999999999999,0.0,0.0,0.01,0.0,0.013000000000000001,0.03,0.003,0.047,0.027000000000000003,0.192,0.0,0.0,0.003,0.0,0.134,0.0,0.017,0.0,0.0,0.1,0.01,0.0,0.017,0.03,0.016,0.0,0.10400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
1241,0.08,0.23,0.12,0.0,0.0,0.0,0.0,0.2,0.02,0.0,0.02,0.25,0.39,0.01,0.05,0.01,0.11,0.0,0.06,0.07,0.25,0.0,0.065,0.0,0.0,0.065,0.075,0.015,0.065,0.19,0.0,0.0,0.02,0.0,0.0,0.04,0.0,0.0,0.015,0.0,0.01,0.12,0.105,0.035,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.05,0.125,0.0,0.0,0.005,0.0,0.0,0.035,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South Africa Natal Zulu,100.0,0.0,0.0,0.0,0.0,
1243,0.20199999999999999,0.287,0.145,0.0,0.0,0.08,0.0,0.013999999999999999,0.062,0.021,0.019,0.049,0.024,0.026000000000000002,0.032,0.01,0.001,0.0,0.0,0.001,0.036000000000000004,0.0,0.0,0.0,0.0,0.174,0.162,0.017,0.057999999999999996,0.046,0.0,0.0,0.03,0.0,0.031,0.064,0.016,0.009000000000000001,0.019,0.057,0.004,0.0,0.19699999999999998,0.006999999999999999,0.0,0.002,0.001,0.01,0.01,0.027999999999999997,0.003,0.002,0.0,0.023,0.002,0.039,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02388059701492537,0.0208955223880597,0.11542288557213928,0.08258706467661692,0.1263681592039801,0.08756218905472636,0.3840796019900497,0.05771144278606964,0.02786069651741293,0.0059701492537313425,0.011940298507462685,0.051741293532338306,0.003980099502487562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.16,0.191,0.16,0.022000000000000002,0.006999999999999999,0.006999999999999999,0.042,0.013000000000000001,0.08199999999999999,0.015,0.18600000000000003,0.002,,,0.0,0.0,0.667,1.0,
1245,0.121,0.254,0.114,0.0,0.0,0.06,0.0,0.025,0.122,0.019,0.05,0.036000000000000004,0.05,0.025,0.051,0.022000000000000002,0.001,0.0001,0.0001,0.001,0.039,0.0,0.0002,0.0,0.0,0.057,0.059000000000000004,0.034,0.036000000000000004,0.052000000000000005,0.0,0.0,0.09699999999999999,0.0,0.019,0.159,0.013999999999999999,0.035,0.027000000000000003,0.027000000000000003,0.013999999999999999,0.0006,0.092,0.005,0.0001,0.004,0.0002,0.036000000000000004,0.018000000000000002,0.10400000000000001,0.013999999999999999,0.009000000000000001,0.0,0.026000000000000002,0.0,0.049,0.0,0.0,0.0,0.0001,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.10099999999999999,0.08,0.127,0.032,0.008,0.017,0.23800000000000002,0.0,0.157,0.0,0.131,0.0,Italy,159311.0,0.0,0.0,0.45500000000000007,0.0,
